"","vacancy_rate","approximate_date","postcode","month"
"4241",0,2022-06-22,"2214","2022-06"
"4242",0.678328474246842,2022-07-22,"2214","2022-07"
"4243",2.03498542274053,2022-08-22,"2214","2022-08"
"4244",2.69498069498069,2022-09-21,"2214","2022-09"
"4245",0.673745173745174,2022-10-22,"2214","2022-10"
"4246",0,2022-11-21,"2214","2022-11"
"4247",0.673745173745174,2022-12-21,"2214","2022-12"
"4248",0.673745173745174,2023-01-06,"2214","2023-01"
"4249",6.00627244202445,2021-02-21,"2216","2021-02"
"4250",6.5484841716549,2021-03-23,"2216","2021-03"
"4251",6.34325189929987,2021-04-23,"2216","2021-04"
"4252",5.42174699050141,2021-05-23,"2216","2021-05"
"4253",5.78289903462292,2021-06-22,"2216","2021-06"
"4254",4.85610117696893,2021-07-23,"2216","2021-07"
"4255",4.58348770476917,2021-08-22,"2216","2021-08"
"4256",4.56428471932024,2021-09-21,"2216","2021-09"
"4257",4.00191113234592,2021-10-22,"2216","2021-10"
"4258",4.06614088546335,2021-11-21,"2216","2021-11"
"4259",3.92099680282069,2021-12-22,"2216","2021-12"
"4260",3.67225659881027,2022-01-21,"2216","2022-01"
"4261",3.17282215377254,2022-02-20,"2216","2022-02"
"4262",2.29708302169035,2022-03-23,"2216","2022-03"
"4263",2.44428481637784,2022-04-22,"2216","2022-04"
"4264",2.06910800371291,2022-05-23,"2216","2022-05"
"4265",1.67270766557829,2022-06-22,"2216","2022-06"
"4266",1.79853787152445,2022-07-22,"2216","2022-07"
"4267",1.54822852346982,2022-08-22,"2216","2022-08"
"4268",1.31863979848867,2022-09-21,"2216","2022-09"
"4269",1.10979780404392,2022-10-22,"2216","2022-10"
"4270",1.44543817527011,2022-11-21,"2216","2022-11"
"4271",1.90710382513661,2022-12-21,"2216","2022-12"
"4272",1.90710382513661,2023-01-06,"2216","2023-01"
"4273",6.27164366973646,2021-02-21,"2217","2021-02"
"4274",5.93227884497341,2021-03-23,"2217","2021-03"
"4275",5.83814541826881,2021-04-23,"2217","2021-04"
"4276",5.79047628267808,2021-05-23,"2217","2021-05"
"4277",5.47144340602285,2021-06-22,"2217","2021-06"
"4278",5.89516682619331,2021-07-23,"2217","2021-07"
"4279",4.96953301127214,2021-08-22,"2217","2021-08"
"4280",4.83140386280322,2021-09-21,"2217","2021-09"
"4281",3.85048506752901,2021-10-22,"2217","2021-10"
"4282",3.84792320121661,2021-11-21,"2217","2021-11"
"4283",3.9346359692181,2021-12-22,"2217","2021-12"
"4284",3.44604088866384,2022-01-21,"2217","2022-01"
"4285",2.53866346184256,2022-02-20,"2217","2022-02"
"4286",1.9634007585335,2022-03-23,"2217","2022-03"
"4287",2.13846688354758,2022-04-22,"2217","2022-04"
"4288",1.63032636828483,2022-05-23,"2217","2022-05"
"4289",1.45311169289972,2022-06-22,"2217","2022-06"
"4290",1.34213844408019,2022-07-22,"2217","2022-07"
"4291",1.25357615476716,2022-08-22,"2217","2022-08"
"4292",1.23076923076923,2022-09-21,"2217","2022-09"
"4293",1.29584644430459,2022-10-22,"2217","2022-10"
"4294",1.14134775635986,2022-11-21,"2217","2022-11"
"4295",1.64508830368927,2022-12-21,"2217","2022-12"
"4296",1.64508830368927,2023-01-06,"2217","2023-01"
"4297",5.93320605166479,2021-02-21,"2218","2021-02"
"4298",6.15401643085349,2021-03-23,"2218","2021-03"
"4299",5.61465951003723,2021-04-23,"2218","2021-04"
"4300",5.41694626497227,2021-05-23,"2218","2021-05"
"4301",5.62144927536232,2021-06-22,"2218","2021-06"
"4302",5.29987647232806,2021-07-23,"2218","2021-07"
"4303",4.97804620508001,2021-08-22,"2218","2021-08"
"4304",4.47256708049659,2021-09-21,"2218","2021-09"
"4305",3.51556776556777,2021-10-22,"2218","2021-10"
"4306",3.75677068422559,2021-11-21,"2218","2021-11"
"4307",3.43980287662598,2021-12-22,"2218","2021-12"
"4308",2.84097684017427,2022-01-21,"2218","2022-01"
"4309",2.52187876354878,2022-02-20,"2218","2022-02"
"4310",1.80206540447504,2022-03-23,"2218","2022-03"
"4311",1.68260345520289,2022-04-22,"2218","2022-04"
"4312",1.88367018833257,2022-05-23,"2218","2022-05"
"4313",1.32310873686025,2022-06-22,"2218","2022-06"
"4314",1.08341477436045,2022-07-22,"2218","2022-07"
"4315",1.04370830457787,2022-08-22,"2218","2022-08"
"4316",1.12444623439388,2022-09-21,"2218","2022-09"
"4317",1.16507424887763,2022-10-22,"2218","2022-10"
"4318",0.562676340185409,2022-11-21,"2218","2022-11"
"4319",1.28663594470046,2022-12-21,"2218","2022-12"
"4320",1.28663594470046,2023-01-06,"2218","2023-01"
"4321",2.20633945034683,2021-02-21,"2219","2021-02"
"4322",2.51432085749429,2021-03-23,"2219","2021-03"
"4323",1.84087912087912,2021-04-23,"2219","2021-04"
"4324",1.90341308937368,2021-05-23,"2219","2021-05"
"4325",2.15166461159063,2021-06-22,"2219","2021-06"
"4326",2.02996386710144,2021-07-23,"2219","2021-07"
"4327",2.21587301587302,2021-08-22,"2219","2021-08"
"4328",2.52519191740934,2021-09-21,"2219","2021-09"
"4329",1.72558714462299,2021-10-22,"2219","2021-10"
"4330",1.41920084865629,2021-11-21,"2219","2021-11"
"4331",1.66704997788589,2021-12-22,"2219","2021-12"
"4332",2.03876792352629,2022-01-21,"2219","2022-01"
"4333",1.66911699583739,2022-02-20,"2219","2022-02"
"4334",1.29900744416873,2022-03-23,"2219","2022-03"
"4335",1.05223020306819,2022-04-22,"2219","2022-04"
"4336",1.11551096510699,2022-05-23,"2219","2022-05"
"4337",0.930170575692964,2022-06-22,"2219","2022-06"
"4338",1.30304915992533,2022-07-22,"2219","2022-07"
"4339",0.931328945027575,2022-08-22,"2219","2022-08"
"4340",0.621272808188696,2022-09-21,"2219","2022-09"
"4341",0.435433562071116,2022-10-22,"2219","2022-10"
"4342",0.622436240413768,2022-11-21,"2219","2022-11"
"4343",1.12108503613813,2022-12-21,"2219","2022-12"
"4344",1.12108503613813,2023-01-06,"2219","2023-01"
"4345",7.42552056682288,2021-02-21,"2220","2021-02"
"4346",7.81208089984858,2021-03-23,"2220","2021-03"
"4347",7.66987737731656,2021-04-23,"2220","2021-04"
"4348",7.64098747053715,2021-05-23,"2220","2021-05"
"4349",7.25498466154397,2021-06-22,"2220","2021-06"
"4350",6.60713555620111,2021-07-23,"2220","2021-07"
"4351",5.6187475175427,2021-08-22,"2220","2021-08"
"4352",5.24229121489395,2021-09-21,"2220","2021-09"
"4353",4.46124184560125,2021-10-22,"2220","2021-10"
"4354",5.32079552648238,2021-11-21,"2220","2021-11"
"4355",4.72553410078765,2021-12-22,"2220","2021-12"
"4356",3.94817153380689,2022-01-21,"2220","2022-01"
"4357",3.79636879581702,2022-02-20,"2220","2022-02"
"4358",3.27862915923166,2022-03-23,"2220","2022-03"
"4359",2.78051209476636,2022-04-22,"2220","2022-04"
"4360",1.90001570433963,2022-05-23,"2220","2022-05"
"4361",1.62389230165991,2022-06-22,"2220","2022-06"
"4362",1.53070175438596,2022-07-22,"2220","2022-07"
"4363",1.65614163168461,2022-08-22,"2220","2022-08"
"4364",1.7449091193167,2022-09-21,"2220","2022-09"
"4365",1.96052118280409,2022-10-22,"2220","2022-10"
"4366",1.90398254228041,2022-11-21,"2220","2022-11"
"4367",1.97400238700638,2022-12-21,"2220","2022-12"
"4368",1.97400238700638,2023-01-06,"2220","2023-01"
"4369",3.60542380324989,2021-02-21,"2221","2021-02"
"4370",2.92721861471861,2021-03-23,"2221","2021-03"
"4371",2.17180735930736,2021-04-23,"2221","2021-04"
"4372",2.17180735930736,2021-05-23,"2221","2021-05"
"4373",3.889092728943,2021-06-22,"2221","2021-06"
"4374",3.11312339505339,2021-07-23,"2221","2021-07"
"4375",2.45276388701176,2021-08-22,"2221","2021-08"
"4376",2.07541559670226,2021-09-21,"2221","2021-09"
"4377",1.88674145154751,2021-10-22,"2221","2021-10"
"4378",3.01593302727518,2021-11-21,"2221","2021-11"
"4379",3.11018093437753,2021-12-22,"2221","2021-12"
"4380",2.07345395625169,2022-01-21,"2221","2022-01"
"4381",1.50796651363759,2022-02-20,"2221","2022-02"
"4382",1.78901929043572,2022-03-23,"2221","2022-03"
"4383",2.25981384055038,2022-04-22,"2221","2022-04"
"4384",2.63644948064211,2022-05-23,"2221","2022-05"
"4385",1.31822474032106,2022-06-22,"2221","2022-06"
"4386",1.88140161725067,2022-07-22,"2221","2022-07"
"4387",1.03477088948787,2022-08-22,"2221","2022-08"
"4388",1.50512129380054,2022-09-21,"2221","2022-09"
"4389",2.63396226415094,2022-10-22,"2221","2022-10"
"4390",1.31573986804901,2022-11-21,"2221","2022-11"
"4391",2.06759122121987,2022-12-21,"2221","2022-12"
"4392",2.06759122121987,2023-01-06,"2221","2023-01"
"4393",6.56152125279642,2021-02-21,"2222","2021-02"
"4394",7.35359725059171,2021-03-23,"2222","2021-03"
"4395",7.46675096456246,2021-04-23,"2222","2021-04"
"4396",6.21854975251335,2021-05-23,"2222","2021-05"
"4397",5.57374431046874,2021-06-22,"2222","2021-06"
"4398",5.85243152599217,2021-07-23,"2222","2021-07"
"4399",6.44473068105411,2021-08-22,"2222","2021-08"
"4400",4.96063243631718,2021-09-21,"2222","2021-09"
"4401",4.68194522079374,2021-10-22,"2222","2021-10"
"4402",4.79342010700312,2021-11-21,"2222","2021-11"
"4403",3.62090981644054,2021-12-22,"2222","2021-12"
"4404",3.28667198723065,2022-01-21,"2222","2022-01"
"4405",3.17525937749401,2022-02-20,"2222","2022-02"
"4406",2.22825219473264,2022-03-23,"2222","2022-03"
"4407",1.50407023144453,2022-04-22,"2222","2022-04"
"4408",1.44836392657622,2022-05-23,"2222","2022-05"
"4409",1.28124501197127,2022-06-22,"2222","2022-06"
"4410",1.3926576217079,2022-07-22,"2222","2022-07"
"4411",0.890803222461514,2022-08-22,"2222","2022-08"
"4412",1.22485443088458,2022-09-21,"2222","2022-09"
"4413",1.28052963228843,2022-10-22,"2222","2022-10"
"4414",1.05782882667305,2022-11-21,"2222","2022-11"
"4415",1.33620483369227,2022-12-21,"2222","2022-12"
"4416",1.33620483369227,2023-01-06,"2222","2023-01"
"4417",3.65792400024877,2021-02-21,"2223","2021-02"
"4418",3.48428136078114,2021-03-23,"2223","2021-03"
"4419",3.4423643603783,2021-04-23,"2223","2021-04"
"4420",2.79658637580165,2021-05-23,"2223","2021-05"
"4421",3.01688128061405,2021-06-22,"2223","2021-06"
"4422",2.53334596318399,2021-07-23,"2223","2021-07"
"4423",2.12897603485839,2021-08-22,"2223","2021-08"
"4424",2.04207905384376,2021-09-21,"2223","2021-09"
"4425",2.08643666708183,2021-10-22,"2223","2021-10"
"4426",2.21683895877444,2021-11-21,"2223","2021-11"
"4427",2.7108499804152,2021-12-22,"2223","2021-12"
"4428",2.00037380848545,2022-01-21,"2223","2022-01"
"4429",1.73945548563952,2022-02-20,"2223","2022-02"
"4430",1.30459161422964,2022-03-23,"2223","2022-03"
"4431",1.04412864622289,2022-04-22,"2223","2022-04"
"4432",0.87010720518574,2022-05-23,"2223","2022-05"
"4433",0.87010720518574,2022-06-22,"2223","2022-06"
"4434",0.914011348756002,2022-07-22,"2223","2022-07"
"4435",1.00106004863753,2022-08-22,"2223","2022-08"
"4436",0.914011348756002,2022-09-21,"2223","2022-09"
"4437",0.52252027448534,2022-10-22,"2223","2022-10"
"4438",0.609606986899563,2022-11-21,"2223","2022-11"
"4439",0.827323767935122,2022-12-21,"2223","2022-12"
"4440",0.827323767935122,2023-01-06,"2223","2023-01"
"4441",1.64099018116443,2021-02-21,"2224","2021-02"
"4442",1.54446134697829,2021-03-23,"2224","2021-03"
"4443",0.772230673489144,2021-04-23,"2224","2021-04"
"4444",0.483111849390919,2021-05-23,"2224","2021-05"
"4445",1.64258028792912,2021-06-22,"2224","2021-06"
"4446",2.12569213732004,2021-07-23,"2224","2021-07"
"4447",1.73920265780731,2021-08-22,"2224","2021-08"
"4448",1.35271317829457,2021-09-21,"2224","2021-09"
"4449",1.44933554817276,2021-10-22,"2224","2021-10"
"4450",0.869601328903655,2021-11-21,"2224","2021-11"
"4451",1.45074130525149,2021-12-22,"2224","2021-12"
"4452",1.06387695718443,2022-01-21,"2224","2022-01"
"4453",0.677012609117362,2022-02-20,"2224","2022-02"
"4454",0.677012609117362,2022-03-23,"2224","2022-03"
"4455",0.773728696134127,2022-04-22,"2224","2022-04"
"4456",0.677669902912621,2022-05-23,"2224","2022-05"
"4457",1.16171983356449,2022-06-22,"2224","2022-06"
"4458",1.06490984743412,2022-07-22,"2224","2022-07"
"4459",0.968099861303745,2022-08-22,"2224","2022-08"
"4460",0.968099861303745,2022-09-21,"2224","2022-09"
"4461",0.968099861303745,2022-10-22,"2224","2022-10"
"4462",1.06490984743412,2022-11-21,"2224","2022-11"
"4463",1.25975288074413,2022-12-21,"2224","2022-12"
"4464",1.25975288074413,2023-01-06,"2224","2023-01"
"4465",1.33844678811122,2021-02-21,"2225","2021-02"
"4466",2.00767018216683,2021-03-23,"2225","2021-03"
"4467",0.669223394055609,2021-04-23,"2225","2021-04"
"4468",1.33844678811122,2021-05-23,"2225","2021-05"
"4469",0.664761904761904,2021-06-22,"2225","2021-06"
"4470",0.664761904761904,2021-07-23,"2225","2021-07"
"4471",2.65904761904762,2021-08-22,"2225","2021-08"
"4472",0.664761904761904,2021-09-21,"2225","2021-09"
"4473",1.32952380952381,2021-10-22,"2225","2021-10"
"4474",0,2021-11-21,"2225","2021-11"
"4475",0.660359508041628,2021-12-22,"2225","2021-12"
"4476",0,2022-01-21,"2225","2022-01"
"4477",0,2022-02-20,"2225","2022-02"
"4478",0,2022-03-23,"2225","2022-03"
"4479",0.656015037593985,2022-04-22,"2225","2022-04"
"4480",0.656015037593985,2022-05-23,"2225","2022-05"
"4481",0.656015037593985,2022-06-22,"2225","2022-06"
"4482",0,2022-07-22,"2225","2022-07"
"4483",0,2022-08-22,"2225","2022-08"
"4484",0.65172735760971,2022-09-21,"2225","2022-09"
"4485",1.30345471521942,2022-10-22,"2225","2022-10"
"4486",0,2022-11-21,"2225","2022-11"
"4487",7.87610116510372,2022-12-21,"2225","2022-12"
"4488",7.87610116510372,2023-01-06,"2225","2023-01"
"4489",0.534374521512785,2021-02-21,"2226","2021-02"
"4490",0.959816653934301,2021-03-23,"2226","2021-03"
"4491",0.53209330690654,2021-04-23,"2226","2021-04"
"4492",0.530959987828997,2021-05-23,"2226","2021-05"
"4493",0.530395136778116,2021-06-22,"2226","2021-06"
"4494",0.529269032453746,2021-07-23,"2226","2021-07"
"4495",0.105629539951574,2021-08-22,"2226","2021-08"
"4496",0.421624886741166,2021-09-21,"2226","2021-09"
"4497",0.631103074141049,2021-10-22,"2226","2021-10"
"4498",0.525365045912991,2021-11-21,"2226","2021-11"
"4499",0.524260177257023,2021-12-22,"2226","2021-12"
"4500",0.523159946035077,2022-01-21,"2226","2022-01"
"4501",0.730890052356021,2022-02-20,"2226","2022-02"
"4502",0.312583967756382,2022-03-23,"2226","2022-03"
"4503",0.831818858930434,2022-04-22,"2226","2022-04"
"4504",0.830952380952381,2022-05-23,"2226","2022-05"
"4505",0.829224829224829,2022-06-22,"2226","2022-06"
"4506",0.62062833432128,2022-07-22,"2226","2022-07"
"4507",0.516119491274771,2022-08-22,"2226","2022-08"
"4508",0.412042502951594,2022-09-21,"2226","2022-09"
"4509",0.308712958867758,2022-10-22,"2226","2022-10"
"4510",0.205384728556716,2022-11-21,"2226","2022-11"
"4511",0.512406401409485,2022-12-21,"2226","2022-12"
"4512",0.512406401409485,2023-01-06,"2226","2023-01"
"4513",0.721985978623147,2021-02-21,"2227","2021-02"
"4514",1.12218649517685,2021-03-23,"2227","2021-03"
"4515",1.12128514056225,2021-04-23,"2227","2021-04"
"4516",1.2013769363167,2021-05-23,"2227","2021-05"
"4517",1.04035771612016,2021-06-22,"2227","2021-06"
"4518",1.36046778261867,2021-07-23,"2227","2021-07"
"4519",1.35937679001031,2021-08-22,"2227","2021-08"
"4520",0.639194139194139,2021-09-21,"2227","2021-09"
"4521",0.399496336996337,2021-10-22,"2227","2021-10"
"4522",0.479011780853254,2021-11-21,"2227","2021-11"
"4523",0.958023561706508,2021-12-22,"2227","2021-12"
"4524",0.717942857142857,2022-01-21,"2227","2022-01"
"4525",0.717368961973278,2022-02-20,"2227","2022-02"
"4526",0.318830649765901,2022-03-23,"2227","2022-03"
"4527",0.477863989046097,2022-04-22,"2227","2022-04"
"4528",0.795804355261658,2022-05-23,"2227","2022-05"
"4529",0.397902177630829,2022-06-22,"2227","2022-06"
"4530",0.397584871269082,2022-07-22,"2227","2022-07"
"4531",0.397584871269082,2022-08-22,"2227","2022-08"
"4532",0.476721684689812,2022-09-21,"2227","2022-09"
"4533",0.555732484076433,2022-10-22,"2227","2022-10"
"4534",0.635122838944495,2022-11-21,"2227","2022-11"
"4535",1.11058074781225,2022-12-21,"2227","2022-12"
"4536",1.11058074781225,2023-01-06,"2227","2023-01"
"4537",1.04271328980856,2021-02-21,"2228","2021-02"
"4538",1.57848869277441,2021-03-23,"2228","2021-03"
"4539",1.57423400627097,2021-04-23,"2228","2021-04"
"4540",1.37853851217906,2021-05-23,"2228","2021-05"
"4541",1.71855337309186,2021-06-22,"2228","2021-06"
"4542",1.67523045873561,2021-07-23,"2228","2021-07"
"4543",1.70873680774671,2021-08-22,"2228","2021-08"
"4544",1.36335521675438,2021-09-21,"2228","2021-09"
"4545",1.13268783469465,2021-10-22,"2228","2021-10"
"4546",1.01672421234355,2021-11-21,"2228","2021-11"
"4547",1.05160075329567,2021-12-22,"2228","2021-12"
"4548",1.19866909949555,2022-01-21,"2228","2022-01"
"4549",1.30711610486891,2022-02-20,"2228","2022-02"
"4550",1.08020705480549,2022-03-23,"2228","2022-03"
"4551",1.1888439429423,2022-04-22,"2228","2022-04"
"4552",0.66673742305243,2022-05-23,"2228","2022-05"
"4553",0.849732705234743,2022-06-22,"2228","2022-06"
"4554",0.810685249709639,2022-07-22,"2228","2022-07"
"4555",0.661332771870723,2022-08-22,"2228","2022-08"
"4556",0.659631438021736,2022-09-21,"2228","2022-09"
"4557",0.69449099287809,2022-10-22,"2228","2022-10"
"4558",1.12980367585631,2022-11-21,"2228","2022-11"
"4559",1.41773865944482,2022-12-21,"2228","2022-12"
"4560",1.41773865944482,2023-01-06,"2228","2023-01"
"4561",1.62872698988851,2021-02-21,"2229","2021-02"
"4562",1.59080078732,2021-03-23,"2229","2021-03"
"4563",1.62518756144254,2021-04-23,"2229","2021-04"
"4564",1.98490253864847,2021-05-23,"2229","2021-05"
"4565",1.8745997314327,2021-06-22,"2229","2021-06"
"4566",1.98131709331131,2021-07-23,"2229","2021-07"
"4567",2.19508171366706,2021-08-22,"2229","2021-08"
"4568",2.12081573797507,2021-09-21,"2229","2021-09"
"4569",1.25720461095101,2021-10-22,"2229","2021-10"
"4570",1.68642368786305,2021-11-21,"2229","2021-11"
"4571",1.82863307135152,2021-12-22,"2229","2021-12"
"4572",1.14614121510673,2022-01-21,"2229","2022-01"
"4573",1.25224255471833,2022-02-20,"2229","2022-02"
"4574",1.1440864621216,2022-03-23,"2229","2022-03"
"4575",1.28571428571429,2022-04-22,"2229","2022-04"
"4576",1.46271403015589,2022-05-23,"2229","2022-05"
"4577",1.67557076459472,2022-06-22,"2229","2022-06"
"4578",1.06836734693878,2022-07-22,"2229","2022-07"
"4579",0.960844294891404,2022-08-22,"2229","2022-08"
"4580",0.924267888973771,2022-09-21,"2229","2022-09"
"4581",0.816748066748067,2022-10-22,"2229","2022-10"
"4582",1.02907981698017,2022-11-21,"2229","2022-11"
"4583",1.2761159920776,2022-12-21,"2229","2022-12"
"4584",1.2761159920776,2023-01-06,"2229","2023-01"
"4585",2.46264414752867,2021-02-21,"2230","2021-02"
"4586",2.57783442821192,2021-03-23,"2230","2021-03"
"4587",2.46546310832025,2021-04-23,"2230","2021-04"
"4588",2.85485243112362,2021-05-23,"2230","2021-05"
"4589",3.15320151892104,2021-06-22,"2230","2021-06"
"4590",2.78953057948701,2021-07-23,"2230","2021-07"
"4591",2.31042506472651,2021-08-22,"2230","2021-08"
"4592",1.37315977573035,2021-09-21,"2230","2021-09"
"4593",1.14508826038454,2021-10-22,"2230","2021-10"
"4594",1.46638655462185,2021-11-21,"2230","2021-11"
"4595",1.85674876847291,2021-12-22,"2230","2021-12"
"4596",1.39925728745605,2022-01-21,"2230","2022-01"
"4597",1.58349498602663,2022-02-20,"2230","2022-02"
"4598",1.99750008223414,2022-03-23,"2230","2022-03"
"4599",2.13673469387755,2022-04-22,"2230","2022-04"
"4600",2.16070605282223,2022-05-23,"2230","2022-05"
"4601",2.82861096468107,2022-06-22,"2230","2022-06"
"4602",2.32428868154693,2022-07-22,"2230","2022-07"
"4603",1.74977735264043,2022-08-22,"2230","2022-08"
"4604",1.70491153947716,2022-09-21,"2230","2022-09"
"4605",1.08334984479229,2022-10-22,"2230","2022-10"
"4606",1.45282146160962,2022-11-21,"2230","2022-11"
"4607",1.91536350712467,2022-12-21,"2230","2022-12"
"4608",1.91536350712467,2023-01-06,"2230","2023-01"
"4609",0.733193277310923,2021-02-21,"2231","2021-02"
"4610",0.727841501564129,2021-03-23,"2231","2021-03"
"4611",0.727841501564129,2021-04-23,"2231","2021-04"
"4612",0.727841501564129,2021-05-23,"2231","2021-05"
"4613",0.727841501564129,2021-06-22,"2231","2021-06"
"4614",1.44513457556936,2021-07-23,"2231","2021-07"
"4615",2.16770186335404,2021-08-22,"2231","2021-08"
"4616",0,2021-09-21,"2231","2021-09"
"4617",0,2021-10-22,"2231","2021-10"
"4618",1.43473792394656,2021-11-21,"2231","2021-11"
"4619",1.43473792394656,2021-12-22,"2231","2021-12"
"4620",1.43473792394656,2022-01-21,"2231","2022-01"
"4621",2.13673469387755,2022-02-20,"2231","2022-02"
"4622",2.13673469387755,2022-03-23,"2231","2022-03"
"4623",3.56122448979592,2022-04-22,"2231","2022-04"
"4624",2.12158054711246,2022-05-23,"2231","2022-05"
"4625",1.41438703140831,2022-06-22,"2231","2022-06"
"4626",3.53596757852077,2022-07-22,"2231","2022-07"
"4627",0.707193515704154,2022-08-22,"2231","2022-08"
"4628",2.80885311871227,2022-09-21,"2231","2022-09"
"4629",1.40442655935614,2022-10-22,"2231","2022-10"
"4630",1.40442655935614,2022-11-21,"2231","2022-11"
"4631",1.39460539460539,2022-12-21,"2231","2022-12"
"4632",1.39460539460539,2023-01-06,"2231","2023-01"
"4633",1.16397998888271,2021-02-21,"2232","2021-02"
"4634",0.929015084294588,2021-03-23,"2232","2021-03"
"4635",1.10707830769798,2021-04-23,"2232","2021-04"
"4636",1.20756800530055,2021-05-23,"2232","2021-05"
"4637",1.07660668380463,2021-06-22,"2232","2021-06"
"4638",1.02323535879205,2021-07-23,"2232","2021-07"
"4639",0.918790449376577,2021-08-22,"2232","2021-08"
"4640",0.789362323070188,2021-09-21,"2232","2021-09"
"4641",0.68610747051114,2021-10-22,"2232","2021-10"
"4642",0.887363335875922,2021-11-21,"2232","2021-11"
"4643",1.01207090296154,2021-12-22,"2232","2021-12"
"4644",0.807811934900543,2022-01-21,"2232","2022-01"
"4645",0.805975534947498,2022-02-20,"2232","2022-02"
"4646",0.603262630991393,2022-03-23,"2232","2022-03"
"4647",0.67713423397528,2022-04-22,"2232","2022-04"
"4648",0.675774526678141,2022-05-23,"2232","2022-05"
"4649",0.724195914278558,2022-06-22,"2232","2022-06"
"4650",0.697651174412794,2022-07-22,"2232","2022-07"
"4651",0.671392946205913,2022-08-22,"2232","2022-08"
"4652",0.719510894678847,2022-09-21,"2232","2022-09"
"4653",0.792365816453227,2022-10-22,"2232","2022-10"
"4654",0.864717542120912,2022-11-21,"2232","2022-11"
"4655",1.13395726646654,2022-12-21,"2232","2022-12"
"4656",1.13395726646654,2023-01-06,"2232","2023-01"
"4657",1.5827664399093,2021-02-21,"2233","2021-02"
"4658",1.08204149773432,2021-03-23,"2233","2021-03"
"4659",1.1652754590985,2021-04-23,"2233","2021-04"
"4660",1.66329083760276,2021-05-23,"2233","2021-05"
"4661",1.82961992136304,2021-06-22,"2233","2021-06"
"4662",0.581666666666667,2021-07-23,"2233","2021-07"
"4663",0.498571428571428,2021-08-22,"2233","2021-08"
"4664",0.41547619047619,2021-09-21,"2233","2021-09"
"4665",0.415130248602355,2021-10-22,"2233","2021-10"
"4666",0.415130248602355,2021-11-21,"2233","2021-11"
"4667",0.995483717613502,2021-12-22,"2233","2021-12"
"4668",0.746612788210126,2022-01-21,"2233","2022-01"
"4669",0.663104144400903,2022-02-20,"2233","2022-02"
"4670",0.414440090250564,2022-03-23,"2233","2022-03"
"4671",0.745372567631703,2022-04-22,"2233","2022-04"
"4672",0.579734219269103,2022-05-23,"2233","2022-05"
"4673",1.15850622406639,2022-06-22,"2233","2022-06"
"4674",0.744754001185536,2022-07-22,"2233","2022-07"
"4675",0.744136460554371,2022-08-22,"2233","2022-08"
"4676",0.826818289504856,2022-09-21,"2233","2022-09"
"4677",0.826133270209492,2022-10-22,"2233","2022-10"
"4678",1.07397325127234,2022-11-21,"2233","2022-11"
"4679",1.23919990531424,2022-12-21,"2233","2022-12"
"4680",1.23919990531424,2023-01-06,"2233","2023-01"
"4681",1.12729408310087,2021-02-21,"2234","2021-02"
"4682",0.820693709582598,2021-03-23,"2234","2021-03"
"4683",0.616789396170839,2021-04-23,"2234","2021-04"
"4684",0.308712958867758,2021-05-23,"2234","2021-05"
"4685",0.309351455163244,2021-06-22,"2234","2021-06"
"4686",0.103223898254955,2021-07-23,"2234","2021-07"
"4687",0.62062833432128,2021-08-22,"2234","2021-08"
"4688",0.621918621918622,2021-09-21,"2234","2021-09"
"4689",0.518804816411476,2021-10-22,"2234","2021-10"
"4690",0.415909429465216,2021-11-21,"2234","2021-11"
"4691",0.31225767968983,2021-12-22,"2234","2021-12"
"4692",0.521518230723252,2022-01-21,"2234","2022-01"
"4693",0.522064323111444,2022-02-20,"2234","2022-02"
"4694",0.523159946035077,2022-03-23,"2234","2022-03"
"4695",0.942677070828331,2022-04-22,"2234","2022-04"
"4696",0.734736842105263,2022-05-23,"2234","2022-05"
"4697",0.840584073460786,2022-06-22,"2234","2022-06"
"4698",0.842359330215718,2022-07-22,"2234","2022-07"
"4699",0.527031108426457,2022-08-22,"2234","2022-08"
"4700",0.422518159806296,2022-09-21,"2234","2022-09"
"4701",0.634449325859718,2022-10-22,"2234","2022-10"
"4702",1.05966297252163,2022-11-21,"2234","2022-11"
"4703",1.16686930091185,2022-12-21,"2234","2022-12"
"4704",1.16686930091185,2023-01-06,"2234","2023-01"
"4705",0.710248882364716,2021-02-21,"2250","2021-02"
"4706",0.593329666483324,2021-03-23,"2250","2021-03"
"4707",0.360357059587649,2021-04-23,"2250","2021-04"
"4708",0.78981612446959,2021-05-23,"2250","2021-05"
"4709",0.731060165250786,2021-06-22,"2250","2021-06"
"4710",0.626112956810631,2021-07-23,"2250","2021-07"
"4711",0.451824926554798,2021-08-22,"2250","2021-08"
"4712",0.439881919798335,2021-09-21,"2250","2021-09"
"4713",0.439524748537624,2021-10-22,"2250","2021-10"
"4714",0.543118719268911,2021-11-21,"2250","2021-11"
"4715",0.484946734599351,2021-12-22,"2250","2021-12"
"4716",0.357646981041636,2022-01-21,"2250","2022-01"
"4717",0.507217175887696,2022-02-20,"2250","2022-02"
"4718",0.541362068681002,2022-03-23,"2250","2022-03"
"4719",0.59846985885767,2022-04-22,"2250","2022-04"
"4720",0.436990296060761,2022-05-23,"2250","2022-05"
"4721",0.585946373018616,2022-06-22,"2250","2022-06"
"4722",0.665833360744712,2022-07-22,"2250","2022-07"
"4723",0.837356822402261,2022-08-22,"2250","2022-08"
"4724",0.802298850574712,2022-09-21,"2250","2022-09"
